INFO 2025-05-26 19:32:47,184 autoreload Watching for file changes with StatReloader
INFO 2025-05-26 19:58:50,238 basehttp "GET /admin/auth/user/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8107
INFO 2025-05-26 19:58:50,257 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:58:50,263 basehttp "GET /static/admin/js/unusable_password_field.js HTTP/1.1" 200 1480
INFO 2025-05-26 19:58:50,263 basehttp "GET /static/admin/css/unusable_password_field.css HTTP/1.1" 200 663
INFO 2025-05-26 19:59:14,714 basehttp "POST /admin/auth/user/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8381
INFO 2025-05-26 19:59:14,728 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:59:31,910 basehttp "POST /admin/auth/user/add/?_to_field=id&_popup=1 HTTP/1.1" 200 325
INFO 2025-05-26 19:59:31,922 basehttp "GET /static/admin/js/popup_response.js HTTP/1.1" 200 532
INFO 2025-05-26 20:00:05,943 basehttp "POST /admin/core/doctor/add/ HTTP/1.1" 200 27804
INFO 2025-05-26 20:00:05,956 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:00:37,374 basehttp "POST /admin/core/doctor/add/ HTTP/1.1" 302 0
INFO 2025-05-26 20:00:37,390 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 16142
INFO 2025-05-26 20:00:37,407 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:00:40,927 basehttp "GET /admin/core/doctor/1/change/ HTTP/1.1" 200 27843
INFO 2025-05-26 20:00:40,946 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:01:02,601 basehttp "GET /admin/ HTTP/1.1" 200 18508
INFO 2025-05-26 20:01:16,608 basehttp "GET /doctors/ HTTP/1.1" 200 4486
INFO 2025-05-26 20:01:16,627 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-05-26 20:01:20,747 basehttp "GET /doctors/1/ HTTP/1.1" 200 6961
INFO 2025-05-26 20:02:02,350 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 15906
INFO 2025-05-26 20:02:02,370 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:05,346 basehttp "GET /admin/core/doctor/1/change/ HTTP/1.1" 200 27843
INFO 2025-05-26 20:02:05,366 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:12,994 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:02:14,734 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:02:14,752 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:15,615 basehttp "GET /admin/core/specialization/16/change/ HTTP/1.1" 200 15920
INFO 2025-05-26 20:02:15,632 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:37,528 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:02:40,453 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:02:40,473 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:42,318 basehttp "GET /admin/core/specialization/12/change/ HTTP/1.1" 200 15949
INFO 2025-05-26 20:02:42,336 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:49,118 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:02:49,138 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:50,667 basehttp "GET /admin/core/specialization/13/change/ HTTP/1.1" 200 15892
INFO 2025-05-26 20:02:50,687 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:53,896 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:02:53,910 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:02:55,329 basehttp "GET /admin/core/specialization/14/change/ HTTP/1.1" 200 15994
INFO 2025-05-26 20:02:55,348 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:00,351 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:03:00,368 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:01,750 basehttp "GET /admin/core/specialization/15/change/ HTTP/1.1" 200 15956
INFO 2025-05-26 20:03:01,769 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:06,001 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:03:06,607 basehttp "GET /admin/core/specialization/14/change/ HTTP/1.1" 200 15994
INFO 2025-05-26 20:03:07,671 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:03:09,432 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:03:12,953 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 15906
INFO 2025-05-26 20:03:12,972 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:17,902 basehttp "GET /admin/ HTTP/1.1" 200 18508
INFO 2025-05-26 20:03:19,739 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
